Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV001577,C,Naypyitaw,Normal,Male,Fashion accessories,28.78,2,2.878,60.438,13-03-2023,08:28,Ewallet,4.4
INV001578,C,Naypyitaw,Member,Male,Health and beauty,66.44,3,9.966,209.286,13-03-2023,03:53,Credit card,7.7
INV001579,A,Yangon,Member,Female,Health and beauty,76.1,5,19.025,399.525,13-03-2023,08:49,Ewallet,9.9
INV001580,B,Mandalay,Member,Female,Electronic accessories,77.54,1,3.877,81.417,13-03-2023,16:50,Cash,5.1
INV001581,A,Yangon,Normal,Male,Fashion accessories,82.99,9,37.3455,784.2555,13-03-2023,11:29,Ewallet,6.8
INV001582,B,Mandalay,Normal,Male,Sports and travel,41.06,6,12.318,258.678,13-03-2023,17:24,Cash,9.8
INV001583,A,Yangon,Normal,Female,Home and lifestyle,98.03,5,24.5075,514.6575,13-03-2023,00:55,Credit card,7.8
INV001584,A,Yangon,Member,Male,Home and lifestyle,84.38,10,42.19,885.99,13-03-2023,05:00,Ewallet,9.1
INV001585,C,Naypyitaw,Normal,Female,Electronic accessories,25.59,1,1.2795,26.8695,14-03-2023,19:14,Cash,4.2
INV001586,A,Yangon,Member,Female,Fashion accessories,48.23,5,12.0575,253.2075,14-03-2023,19:18,Ewallet,8.0
INV001587,C,Naypyitaw,Member,Male,Electronic accessories,16.91,2,1.691,35.511,14-03-2023,05:41,Ewallet,6.3
INV001588,C,Naypyitaw,Normal,Female,Fashion accessories,40.6,6,12.18,255.78,14-03-2023,02:12,Cash,5.7
INV001589,A,Yangon,Member,Male,Fashion accessories,64.71,9,29.1195,611.5095,14-03-2023,07:53,Ewallet,6.5
INV001590,C,Naypyitaw,Normal,Male,Sports and travel,85.35,6,25.605,537.705,14-03-2023,10:26,Cash,6.6
INV001591,B,Mandalay,Normal,Male,Health and beauty,83.05,9,37.3725,784.8225,14-03-2023,02:12,Cash,5.4
INV001592,B,Mandalay,Normal,Female,Sports and travel,50.02,5,12.505,262.605,14-03-2023,15:26,Cash,9.5
INV001593,B,Mandalay,Normal,Male,Food and beverages,68.62,5,17.155,360.255,14-03-2023,18:24,Ewallet,9.4
INV001594,C,Naypyitaw,Member,Female,Health and beauty,64.9,10,32.45,681.45,14-03-2023,08:34,Cash,9.2
INV001595,C,Naypyitaw,Member,Female,Electronic accessories,19.04,9,8.568,179.928,14-03-2023,17:41,Ewallet,4.4
INV001596,A,Yangon,Member,Male,Health and beauty,53.21,8,21.284,446.964,14-03-2023,22:19,Ewallet,7.3
INV001597,A,Yangon,Normal,Male,Home and lifestyle,19.91,6,5.973,125.433,14-03-2023,22:48,Cash,9.8
INV001598,B,Mandalay,Normal,Male,Electronic accessories,98.29,10,49.145,1032.045,14-03-2023,08:03,Ewallet,8.0
INV001599,A,Yangon,Normal,Female,Fashion accessories,17.32,7,6.062,127.302,14-03-2023,06:24,Ewallet,8.7
INV001600,C,Naypyitaw,Member,Male,Food and beverages,10.69,1,0.5345,11.2245,14-03-2023,04:37,Ewallet,7.4
INV001601,C,Naypyitaw,Normal,Female,Health and beauty,46.58,10,23.29,489.09,14-03-2023,20:50,Ewallet,8.7
INV001602,C,Naypyitaw,Member,Female,Electronic accessories,67.71,6,20.313,426.573,14-03-2023,23:36,Credit card,8.2
INV001603,A,Yangon,Member,Male,Health and beauty,69.78,7,24.423,512.883,14-03-2023,06:07,Cash,9.9
INV001604,A,Yangon,Member,Male,Sports and travel,78.09,10,39.045,819.945,14-03-2023,20:08,Ewallet,6.3
INV001605,B,Mandalay,Member,Male,Food and beverages,89.14,10,44.57,935.97,14-03-2023,09:38,Credit card,8.2
INV001606,C,Naypyitaw,Member,Female,Food and beverages,94.04,6,28.212,592.452,14-03-2023,14:54,Credit card,9.3
INV001607,A,Yangon,Member,Male,Food and beverages,11.53,6,3.459,72.639,15-03-2023,01:45,Credit card,9.1
INV001608,C,Naypyitaw,Member,Male,Home and lifestyle,45.55,10,22.775,478.275,15-03-2023,17:08,Credit card,9.4
INV001609,B,Mandalay,Normal,Female,Sports and travel,34.26,3,5.139,107.919,15-03-2023,10:39,Credit card,7.9
INV001610,A,Yangon,Member,Male,Electronic accessories,18.14,1,0.907,19.047,15-03-2023,23:34,Cash,9.0
INV001611,C,Naypyitaw,Normal,Male,Food and beverages,68.72,5,17.18,360.78,15-03-2023,16:22,Ewallet,8.0
INV001612,C,Naypyitaw,Normal,Female,Home and lifestyle,80.31,9,36.1395,758.9295,15-03-2023,16:08,Credit card,9.5
INV001613,A,Yangon,Normal,Female,Sports and travel,45.03,6,13.509,283.689,15-03-2023,21:51,Credit card,6.9
INV001614,B,Mandalay,Member,Female,Sports and travel,39.06,9,17.577,369.117,15-03-2023,17:18,Ewallet,8.9
INV001615,C,Naypyitaw,Normal,Male,Food and beverages,85.6,3,12.84,269.64,15-03-2023,22:44,Cash,5.0
INV001616,B,Mandalay,Normal,Female,Home and lifestyle,71.7,5,17.925,376.425,15-03-2023,08:14,Ewallet,7.4
INV001617,C,Naypyitaw,Member,Female,Health and beauty,11.4,1,0.57,11.97,15-03-2023,08:59,Credit card,8.1
INV001618,C,Naypyitaw,Normal,Male,Health and beauty,75.67,9,34.0515,715.0815,15-03-2023,11:50,Cash,7.5
INV001619,B,Mandalay,Member,Female,Electronic accessories,57.9,1,2.895,60.795,15-03-2023,19:02,Cash,5.6
INV001620,B,Mandalay,Member,Male,Electronic accessories,29.34,7,10.269,215.649,15-03-2023,09:40,Ewallet,7.4
INV001621,A,Yangon,Member,Female,Electronic accessories,25.89,2,2.589,54.369,15-03-2023,12:31,Credit card,8.1
INV001622,C,Naypyitaw,Normal,Male,Health and beauty,69.24,6,20.772,436.212,15-03-2023,17:13,Cash,7.6
INV001623,A,Yangon,Normal,Female,Electronic accessories,15.61,5,3.9025,81.9525,15-03-2023,07:10,Ewallet,6.2
INV001624,C,Naypyitaw,Normal,Female,Fashion accessories,33.61,10,16.805,352.905,15-03-2023,06:27,Credit card,5.4
INV001625,A,Yangon,Member,Male,Sports and travel,13.78,8,5.512,115.752,15-03-2023,11:29,Cash,8.7
INV001626,C,Naypyitaw,Normal,Female,Home and lifestyle,23.32,1,1.166,24.486,15-03-2023,02:22,Credit card,9.2
INV001627,B,Mandalay,Normal,Male,Fashion accessories,79.55,7,27.8425,584.6925,15-03-2023,20:21,Cash,6.1
INV001628,A,Yangon,Normal,Male,Health and beauty,28.88,2,2.888,60.648,15-03-2023,19:30,Cash,6.4
INV001629,C,Naypyitaw,Member,Female,Electronic accessories,44.53,2,4.453,93.513,16-03-2023,02:09,Ewallet,8.4
INV001630,A,Yangon,Member,Male,Electronic accessories,30.14,5,7.535,158.235,16-03-2023,10:41,Credit card,5.2
INV001631,A,Yangon,Member,Male,Sports and travel,98.3,4,19.66,412.86,16-03-2023,02:32,Cash,8.6
INV001632,B,Mandalay,Normal,Male,Sports and travel,26.63,2,2.663,55.923,16-03-2023,15:49,Credit card,5.3
INV001633,C,Naypyitaw,Member,Female,Home and lifestyle,45.89,3,6.8835,144.5535,16-03-2023,15:32,Ewallet,7.1
INV001634,B,Mandalay,Member,Male,Electronic accessories,87.64,7,30.674,644.154,16-03-2023,00:03,Credit card,6.1
INV001635,C,Naypyitaw,Normal,Female,Food and beverages,62.66,7,21.931,460.551,16-03-2023,05:49,Ewallet,5.4
INV001636,A,Yangon,Normal,Male,Electronic accessories,60.3,4,12.06,253.26,16-03-2023,01:24,Ewallet,7.2
INV001637,B,Mandalay,Member,Male,Home and lifestyle,47.93,6,14.379,301.959,16-03-2023,05:49,Cash,8.8
INV001638,A,Yangon,Member,Male,Sports and travel,75.29,9,33.8805,711.4905,16-03-2023,06:44,Ewallet,8.0
INV001639,C,Naypyitaw,Normal,Male,Food and beverages,66.73,3,10.0095,210.1995,16-03-2023,13:21,Cash,6.5
INV001640,B,Mandalay,Normal,Female,Sports and travel,90.09,6,27.027,567.567,16-03-2023,16:04,Credit card,4.8
INV001641,C,Naypyitaw,Normal,Female,Home and lifestyle,54.83,9,24.6735,518.1435,16-03-2023,05:30,Ewallet,7.2
INV001642,C,Naypyitaw,Member,Male,Health and beauty,43.94,4,8.788,184.548,16-03-2023,20:05,Ewallet,5.6
INV001643,A,Yangon,Normal,Female,Food and beverages,73.8,8,29.52,619.92,16-03-2023,11:30,Cash,6.3
INV001644,C,Naypyitaw,Member,Male,Fashion accessories,49.02,7,17.157,360.297,16-03-2023,06:15,Cash,5.7
INV001645,C,Naypyitaw,Member,Female,Sports and travel,83.04,8,33.216,697.536,16-03-2023,13:38,Cash,9.4
INV001646,B,Mandalay,Normal,Male,Home and lifestyle,13.11,8,5.244,110.124,16-03-2023,09:57,Ewallet,9.5
INV001647,C,Naypyitaw,Member,Female,Food and beverages,23.86,9,10.737,225.477,16-03-2023,16:53,Credit card,9.6
INV001648,A,Yangon,Member,Female,Health and beauty,52.63,5,13.1575,276.3075,16-03-2023,16:08,Ewallet,5.7
INV001649,A,Yangon,Normal,Female,Sports and travel,18.51,5,4.6275,97.1775,16-03-2023,03:42,Credit card,5.7
INV001650,B,Mandalay,Normal,Female,Electronic accessories,34.28,1,1.714,35.994,16-03-2023,01:16,Cash,5.0
INV001651,A,Yangon,Normal,Female,Electronic accessories,45.12,9,20.304,426.384,17-03-2023,19:44,Credit card,9.1
INV001652,B,Mandalay,Normal,Male,Electronic accessories,32.01,2,3.201,67.221,17-03-2023,06:10,Credit card,9.3
INV001653,C,Naypyitaw,Normal,Female,Sports and travel,19.57,1,0.9785,20.5485,17-03-2023,00:28,Ewallet,4.6
INV001654,A,Yangon,Member,Female,Health and beauty,14.6,2,1.46,30.66,17-03-2023,08:43,Credit card,4.9
INV001655,B,Mandalay,Member,Female,Food and beverages,21.4,7,7.49,157.29,17-03-2023,06:38,Ewallet,7.1
INV001656,B,Mandalay,Normal,Female,Home and lifestyle,70.77,3,10.6155,222.9255,17-03-2023,16:41,Cash,8.9
INV001657,B,Mandalay,Normal,Female,Food and beverages,84.4,10,42.2,886.2,17-03-2023,03:39,Ewallet,6.9
INV001658,A,Yangon,Normal,Female,Fashion accessories,22.54,2,2.254,47.334,17-03-2023,08:34,Credit card,6.7
INV001659,A,Yangon,Member,Female,Electronic accessories,48.86,10,24.43,513.03,17-03-2023,12:37,Ewallet,4.4
INV001660,B,Mandalay,Normal,Female,Sports and travel,59.86,9,26.937,565.677,17-03-2023,01:08,Credit card,9.4
INV001661,B,Mandalay,Normal,Male,Electronic accessories,83.74,10,41.87,879.27,17-03-2023,22:25,Ewallet,6.3
INV001662,C,Naypyitaw,Normal,Male,Home and lifestyle,92.85,3,13.9275,292.4775,17-03-2023,16:01,Credit card,9.7
INV001663,A,Yangon,Member,Male,Fashion accessories,60.14,1,3.007,63.147,17-03-2023,14:37,Ewallet,4.5
INV001664,B,Mandalay,Member,Male,Health and beauty,22.2,4,4.44,93.24,17-03-2023,11:14,Ewallet,7.9
INV001665,B,Mandalay,Member,Female,Food and beverages,28.99,8,11.596,243.516,17-03-2023,12:48,Ewallet,7.7
INV001666,C,Naypyitaw,Normal,Female,Sports and travel,58.57,4,11.714,245.994,17-03-2023,02:08,Ewallet,5.0
INV001667,B,Mandalay,Normal,Male,Food and beverages,83.03,6,24.909,523.089,17-03-2023,14:34,Ewallet,5.2
INV001668,B,Mandalay,Normal,Male,Food and beverages,22.91,6,6.873,144.333,17-03-2023,05:02,Cash,4.0
INV001669,A,Yangon,Member,Male,Home and lifestyle,71.86,3,10.779,226.359,17-03-2023,13:37,Ewallet,5.8
INV001670,A,Yangon,Normal,Male,Health and beauty,27.31,6,8.193,172.053,17-03-2023,06:36,Cash,8.0
INV001671,C,Naypyitaw,Normal,Female,Health and beauty,71.97,5,17.9925,377.8425,17-03-2023,03:05,Credit card,8.9
INV001672,A,Yangon,Member,Female,Home and lifestyle,63.1,8,25.24,530.04,17-03-2023,09:16,Cash,5.8
INV001673,A,Yangon,Member,Female,Food and beverages,97.44,4,19.488,409.248,18-03-2023,00:48,Ewallet,6.5
INV001674,C,Naypyitaw,Member,Female,Sports and travel,86.05,10,43.025,903.525,18-03-2023,12:05,Ewallet,6.3
INV001675,A,Yangon,Member,Male,Home and lifestyle,43.22,4,8.644,181.524,18-03-2023,01:06,Ewallet,8.1
INV001676,B,Mandalay,Member,Female,Electronic accessories,31.34,3,4.701,98.721,18-03-2023,09:44,Credit card,8.7
INV001677,C,Naypyitaw,Normal,Male,Food and beverages,52.59,1,2.6295,55.2195,18-03-2023,04:10,Cash,9.3
INV001678,C,Naypyitaw,Member,Male,Fashion accessories,81.23,1,4.0615,85.2915,18-03-2023,15:17,Credit card,9.8
INV001679,B,Mandalay,Member,Female,Sports and travel,45.6,5,11.4,239.4,18-03-2023,00:30,Cash,8.3
INV001680,B,Mandalay,Member,Female,Sports and travel,95.29,5,23.8225,500.2725,18-03-2023,03:31,Cash,7.3
INV001681,A,Yangon,Normal,Female,Fashion accessories,59.21,9,26.6445,559.5345,18-03-2023,23:29,Ewallet,5.6
INV001682,A,Yangon,Normal,Female,Home and lifestyle,18.89,1,0.9445,19.8345,18-03-2023,05:10,Credit card,6.9
INV001683,C,Naypyitaw,Member,Male,Sports and travel,45.18,4,9.036,189.756,18-03-2023,06:33,Ewallet,5.2
INV001684,B,Mandalay,Member,Male,Sports and travel,35.23,9,15.8535,332.9235,18-03-2023,03:53,Credit card,8.7
INV001685,B,Mandalay,Normal,Female,Health and beauty,98.66,10,49.33,1035.93,18-03-2023,20:24,Credit card,7.0
INV001686,C,Naypyitaw,Normal,Female,Fashion accessories,55.08,6,16.524,347.004,18-03-2023,19:16,Cash,9.6
INV001687,C,Naypyitaw,Member,Male,Sports and travel,21.15,4,4.23,88.83,18-03-2023,17:27,Cash,9.3
INV001688,B,Mandalay,Normal,Male,Sports and travel,73.88,5,18.47,387.87,18-03-2023,07:17,Ewallet,7.2
INV001689,B,Mandalay,Normal,Female,Health and beauty,70.67,9,31.8015,667.8315,18-03-2023,00:50,Cash,5.3
INV001690,B,Mandalay,Member,Female,Fashion accessories,85.6,5,21.4,449.4,18-03-2023,01:47,Ewallet,6.5
INV001691,B,Mandalay,Normal,Female,Sports and travel,57.5,5,14.375,301.875,18-03-2023,21:56,Ewallet,4.4
INV001692,A,Yangon,Member,Male,Fashion accessories,65.57,1,3.2785,68.8485,18-03-2023,21:20,Ewallet,9.2
INV001693,A,Yangon,Normal,Female,Fashion accessories,24.32,5,6.08,127.68,18-03-2023,12:40,Ewallet,5.8
INV001694,B,Mandalay,Member,Male,Fashion accessories,49.49,9,22.2705,467.6805,18-03-2023,21:34,Credit card,9.7
INV001695,A,Yangon,Member,Female,Home and lifestyle,90.87,6,27.261,572.481,19-03-2023,17:17,Ewallet,6.3
INV001696,B,Mandalay,Normal,Female,Sports and travel,42.61,9,19.1745,402.6645,19-03-2023,05:58,Cash,8.7
INV001697,B,Mandalay,Member,Female,Electronic accessories,88.04,3,13.206,277.326,19-03-2023,12:25,Credit card,8.4
INV001698,A,Yangon,Normal,Female,Food and beverages,13.22,9,5.949,124.929,19-03-2023,10:32,Credit card,9.8
INV001699,A,Yangon,Member,Male,Fashion accessories,82.24,2,8.224,172.704,19-03-2023,01:46,Cash,7.8
INV001700,A,Yangon,Member,Female,Electronic accessories,26.55,1,1.3275,27.8775,19-03-2023,09:26,Ewallet,6.2
INV001701,C,Naypyitaw,Member,Male,Health and beauty,77.0,5,19.25,404.25,19-03-2023,02:25,Cash,9.0
INV001702,C,Naypyitaw,Normal,Female,Fashion accessories,84.73,5,21.1825,444.8325,19-03-2023,09:47,Cash,5.1
INV001703,C,Naypyitaw,Normal,Female,Food and beverages,92.56,8,37.024,777.504,19-03-2023,14:50,Ewallet,4.8
INV001704,C,Naypyitaw,Normal,Female,Home and lifestyle,83.06,9,37.377,784.917,19-03-2023,13:35,Ewallet,4.9
INV001705,B,Mandalay,Normal,Male,Electronic accessories,78.81,6,23.643,496.503,19-03-2023,02:50,Cash,7.0
INV001706,A,Yangon,Normal,Male,Electronic accessories,58.44,4,11.688,245.448,19-03-2023,08:28,Cash,8.9
INV001707,C,Naypyitaw,Normal,Female,Sports and travel,27.02,10,13.51,283.71,19-03-2023,05:47,Credit card,5.8
INV001708,B,Mandalay,Member,Female,Food and beverages,77.47,6,23.241,488.061,19-03-2023,15:44,Ewallet,5.5
INV001709,B,Mandalay,Normal,Male,Food and beverages,21.39,2,2.139,44.919,19-03-2023,15:40,Ewallet,6.0
INV001710,C,Naypyitaw,Member,Female,Sports and travel,27.88,1,1.394,29.274,19-03-2023,09:03,Cash,9.0
INV001711,A,Yangon,Normal,Male,Food and beverages,12.85,10,6.425,134.925,19-03-2023,10:42,Ewallet,6.9
INV001712,B,Mandalay,Normal,Female,Sports and travel,68.28,7,23.898,501.858,19-03-2023,13:58,Ewallet,4.4
INV001713,C,Naypyitaw,Member,Male,Sports and travel,25.26,2,2.526,53.046,19-03-2023,19:35,Credit card,5.2
INV001714,C,Naypyitaw,Member,Female,Electronic accessories,46.66,1,2.333,48.993,19-03-2023,09:39,Credit card,4.0
INV001715,B,Mandalay,Member,Male,Food and beverages,35.08,7,12.278,257.838,19-03-2023,08:29,Cash,7.2
INV001716,C,Naypyitaw,Member,Female,Health and beauty,92.29,3,13.8435,290.7135,19-03-2023,13:55,Ewallet,6.6
INV001717,A,Yangon,Member,Male,Electronic accessories,57.19,6,17.157,360.297,20-03-2023,00:51,Cash,8.2
INV001718,A,Yangon,Normal,Male,Electronic accessories,58.44,10,29.22,613.62,20-03-2023,21:50,Ewallet,7.5
INV001719,C,Naypyitaw,Normal,Male,Home and lifestyle,74.6,9,33.57,704.97,20-03-2023,06:21,Ewallet,6.3
INV001720,C,Naypyitaw,Normal,Male,Sports and travel,26.63,6,7.989,167.769,20-03-2023,19:37,Credit card,6.0
INV001721,A,Yangon,Member,Female,Fashion accessories,97.8,9,44.01,924.21,20-03-2023,07:27,Cash,8.9
INV001722,A,Yangon,Member,Male,Electronic accessories,23.63,3,3.5445,74.4345,20-03-2023,04:52,Ewallet,7.5
INV001723,A,Yangon,Member,Male,Electronic accessories,30.62,3,4.593,96.453,20-03-2023,17:55,Ewallet,7.9
INV001724,B,Mandalay,Member,Male,Health and beauty,85.15,10,42.575,894.075,20-03-2023,17:09,Cash,5.3
INV001725,A,Yangon,Normal,Male,Health and beauty,71.96,5,17.99,377.79,20-03-2023,17:13,Credit card,9.4
INV001726,C,Naypyitaw,Member,Female,Home and lifestyle,32.3,2,3.23,67.83,20-03-2023,19:17,Cash,4.9
INV001727,B,Mandalay,Member,Female,Health and beauty,34.2,4,6.84,143.64,20-03-2023,09:47,Credit card,5.4
INV001728,A,Yangon,Member,Male,Electronic accessories,74.59,7,26.1065,548.2365,20-03-2023,15:49,Cash,4.7
INV001729,A,Yangon,Normal,Female,Home and lifestyle,36.12,6,10.836,227.556,20-03-2023,13:41,Ewallet,4.6
INV001730,C,Naypyitaw,Member,Female,Health and beauty,76.46,3,11.469,240.849,20-03-2023,05:06,Cash,8.3
INV001731,C,Naypyitaw,Normal,Male,Home and lifestyle,75.74,2,7.574,159.054,20-03-2023,01:27,Cash,9.1
INV001732,B,Mandalay,Normal,Female,Food and beverages,90.23,6,27.069,568.449,20-03-2023,16:58,Ewallet,6.3
INV001733,C,Naypyitaw,Normal,Male,Fashion accessories,74.05,8,29.62,622.02,20-03-2023,01:18,Ewallet,5.4
INV001734,C,Naypyitaw,Member,Female,Electronic accessories,15.56,9,7.002,147.042,20-03-2023,23:24,Credit card,6.3
INV001735,B,Mandalay,Member,Female,Health and beauty,67.71,6,20.313,426.573,20-03-2023,09:57,Credit card,5.4
INV001736,A,Yangon,Normal,Female,Electronic accessories,51.32,4,10.264,215.544,20-03-2023,03:32,Ewallet,6.8
INV001737,A,Yangon,Normal,Female,Electronic accessories,19.19,2,1.919,40.299,20-03-2023,19:20,Cash,9.3
INV001738,C,Naypyitaw,Normal,Male,Home and lifestyle,60.86,10,30.43,639.03,20-03-2023,20:51,Ewallet,7.4
INV001739,A,Yangon,Normal,Female,Fashion accessories,50.88,7,17.808,373.968,21-03-2023,08:07,Ewallet,5.1
INV001740,B,Mandalay,Normal,Female,Food and beverages,91.99,6,27.597,579.537,21-03-2023,20:20,Ewallet,6.3
INV001741,A,Yangon,Normal,Female,Electronic accessories,83.34,3,12.501,262.521,21-03-2023,05:53,Ewallet,6.6
INV001742,C,Naypyitaw,Normal,Male,Home and lifestyle,87.24,4,17.448,366.408,21-03-2023,22:40,Ewallet,8.3
INV001743,A,Yangon,Normal,Female,Home and lifestyle,36.46,10,18.23,382.83,21-03-2023,08:59,Credit card,4.2
INV001744,B,Mandalay,Normal,Female,Fashion accessories,10.23,7,3.5805,75.1905,21-03-2023,12:12,Cash,8.7
INV001745,C,Naypyitaw,Normal,Female,Health and beauty,90.04,2,9.004,189.084,21-03-2023,20:21,Cash,8.6
INV001746,A,Yangon,Member,Female,Electronic accessories,48.39,1,2.4195,50.8095,21-03-2023,07:22,Credit card,9.3
INV001747,B,Mandalay,Normal,Female,Electronic accessories,42.57,7,14.8995,312.8895,21-03-2023,14:29,Cash,9.6
INV001748,B,Mandalay,Normal,Male,Electronic accessories,43.01,9,19.3545,406.4445,21-03-2023,15:05,Cash,5.7
INV001749,C,Naypyitaw,Normal,Male,Electronic accessories,60.33,2,6.033,126.693,21-03-2023,22:40,Credit card,5.1
INV001750,B,Mandalay,Member,Female,Sports and travel,13.31,1,0.6655,13.9755,21-03-2023,05:08,Credit card,6.8
INV001751,A,Yangon,Normal,Female,Health and beauty,77.17,5,19.2925,405.1425,21-03-2023,18:09,Ewallet,8.3
INV001752,C,Naypyitaw,Normal,Female,Electronic accessories,28.24,9,12.708,266.868,21-03-2023,23:49,Ewallet,9.4
INV001753,A,Yangon,Member,Female,Health and beauty,44.53,8,17.812,374.052,21-03-2023,23:57,Credit card,6.4
INV001754,B,Mandalay,Member,Male,Fashion accessories,10.72,8,4.288,90.048,21-03-2023,12:39,Cash,8.9
INV001755,C,Naypyitaw,Normal,Female,Sports and travel,32.58,2,3.258,68.418,21-03-2023,18:46,Credit card,7.3
INV001756,C,Naypyitaw,Member,Female,Home and lifestyle,12.45,3,1.8675,39.2175,21-03-2023,03:58,Credit card,7.9
INV001757,C,Naypyitaw,Normal,Female,Sports and travel,30.91,9,13.9095,292.0995,21-03-2023,18:46,Cash,7.0
INV001758,A,Yangon,Normal,Female,Fashion accessories,27.1,8,10.84,227.64,21-03-2023,16:18,Cash,4.6
INV001759,B,Mandalay,Normal,Male,Fashion accessories,31.45,3,4.7175,99.0675,21-03-2023,22:32,Credit card,5.0
INV001760,A,Yangon,Member,Male,Sports and travel,43.45,6,13.035,273.735,21-03-2023,15:10,Credit card,5.4
INV001761,C,Naypyitaw,Member,Female,Electronic accessories,59.33,2,5.933,124.593,22-03-2023,15:29,Credit card,8.1
INV001762,A,Yangon,Member,Female,Home and lifestyle,27.3,4,5.46,114.66,22-03-2023,20:40,Cash,6.8
INV001763,B,Mandalay,Member,Female,Sports and travel,46.61,3,6.9915,146.8215,22-03-2023,10:13,Credit card,8.0
INV001764,B,Mandalay,Member,Female,Home and lifestyle,15.31,3,2.2965,48.2265,22-03-2023,05:31,Credit card,6.5
INV001765,A,Yangon,Normal,Male,Fashion accessories,32.41,2,3.241,68.061,22-03-2023,01:46,Credit card,9.0
INV001766,A,Yangon,Member,Female,Electronic accessories,92.27,9,41.5215,871.9515,22-03-2023,15:53,Cash,7.5
INV001767,C,Naypyitaw,Normal,Male,Electronic accessories,40.89,1,2.0445,42.9345,22-03-2023,18:35,Credit card,5.3
INV001768,B,Mandalay,Member,Female,Sports and travel,77.55,8,31.02,651.42,22-03-2023,07:47,Cash,8.4
INV001769,A,Yangon,Member,Male,Health and beauty,30.18,8,12.072,253.512,22-03-2023,10:59,Credit card,6.4
INV001770,B,Mandalay,Normal,Male,Home and lifestyle,68.17,8,27.268,572.628,22-03-2023,13:54,Credit card,6.4
INV001771,C,Naypyitaw,Normal,Female,Electronic accessories,78.88,2,7.888,165.648,22-03-2023,22:24,Cash,9.4
INV001772,A,Yangon,Member,Female,Sports and travel,83.12,7,29.092,610.932,22-03-2023,20:16,Cash,6.5
INV001773,C,Naypyitaw,Member,Male,Electronic accessories,93.59,6,28.077,589.617,22-03-2023,10:40,Ewallet,6.8
INV001774,C,Naypyitaw,Member,Male,Food and beverages,43.66,3,6.549,137.529,22-03-2023,23:25,Ewallet,6.5
INV001775,C,Naypyitaw,Normal,Male,Electronic accessories,21.89,1,1.0945,22.9845,22-03-2023,20:35,Credit card,6.2
INV001776,A,Yangon,Member,Male,Home and lifestyle,85.97,4,17.194,361.074,22-03-2023,03:33,Credit card,8.7
INV001777,B,Mandalay,Normal,Female,Sports and travel,98.85,6,29.655,622.755,22-03-2023,04:24,Ewallet,4.9
INV001778,C,Naypyitaw,Normal,Female,Food and beverages,76.91,10,38.455,807.555,22-03-2023,14:34,Cash,8.1
INV001779,C,Naypyitaw,Member,Female,Home and lifestyle,43.94,2,4.394,92.274,22-03-2023,22:39,Cash,8.0
INV001780,B,Mandalay,Member,Male,Electronic accessories,35.29,9,15.8805,333.4905,22-03-2023,16:23,Credit card,6.2
INV001781,C,Naypyitaw,Member,Male,Home and lifestyle,29.59,6,8.877,186.417,22-03-2023,01:48,Ewallet,5.3
INV001782,C,Naypyitaw,Normal,Female,Health and beauty,89.75,8,35.9,753.9,22-03-2023,17:56,Ewallet,4.2
INV001783,A,Yangon,Member,Female,Fashion accessories,59.71,10,29.855,626.955,23-03-2023,19:39,Credit card,6.7
INV001784,A,Yangon,Normal,Female,Electronic accessories,85.09,2,8.509,178.689,23-03-2023,04:28,Credit card,5.1
INV001785,C,Naypyitaw,Normal,Male,Electronic accessories,86.82,1,4.341,91.161,23-03-2023,19:39,Cash,10.0
INV001786,C,Naypyitaw,Member,Male,Fashion accessories,82.02,5,20.505,430.605,23-03-2023,21:56,Ewallet,9.7
INV001787,B,Mandalay,Normal,Male,Fashion accessories,52.25,2,5.225,109.725,23-03-2023,07:42,Ewallet,9.9
INV001788,B,Mandalay,Member,Female,Sports and travel,37.68,9,16.956,356.076,23-03-2023,22:24,Ewallet,5.9
INV001789,A,Yangon,Normal,Male,Electronic accessories,19.1,1,0.955,20.055,23-03-2023,04:04,Ewallet,5.3
INV001790,B,Mandalay,Normal,Male,Food and beverages,81.88,9,36.846,773.766,23-03-2023,01:27,Credit card,7.4
INV001791,A,Yangon,Member,Female,Food and beverages,47.79,8,19.116,401.436,23-03-2023,20:17,Cash,8.7
INV001792,C,Naypyitaw,Normal,Male,Electronic accessories,42.41,8,16.964,356.244,23-03-2023,13:15,Ewallet,4.5
INV001793,A,Yangon,Member,Male,Home and lifestyle,27.16,2,2.716,57.036,23-03-2023,03:07,Credit card,5.1
INV001794,C,Naypyitaw,Member,Male,Food and beverages,14.97,1,0.7485,15.7185,23-03-2023,05:44,Credit card,6.9
INV001795,A,Yangon,Normal,Male,Sports and travel,26.97,1,1.3485,28.3185,23-03-2023,00:03,Credit card,5.5
INV001796,A,Yangon,Member,Male,Health and beauty,19.55,4,3.91,82.11,23-03-2023,07:14,Ewallet,9.6
INV001797,A,Yangon,Member,Female,Electronic accessories,78.4,7,27.44,576.24,23-03-2023,08:16,Credit card,4.5
INV001798,B,Mandalay,Normal,Female,Sports and travel,93.49,9,42.0705,883.4805,23-03-2023,22:25,Ewallet,7.7
INV001799,A,Yangon,Member,Female,Fashion accessories,97.01,2,9.701,203.721,23-03-2023,23:11,Credit card,6.8
INV001800,B,Mandalay,Member,Female,Food and beverages,34.16,6,10.248,215.208,23-03-2023,07:35,Credit card,6.8
